iter	Logloss
1513	0.1403102469
1514	0.1403102214
1515	0.1403098059
1516	0.1403075048
1517	0.1403074808
1518	0.1403053369
1519	0.1403052847
1520	0.14030215
1521	0.1402949184
1522	0.1402947783
1523	0.1402942536
1524	0.1402940074
1525	0.1402896319
1526	0.1402863284
1527	0.1402827443
1528	0.1402789851
1529	0.1402744342
1530	0.1402743239
1531	0.1402729823
1532	0.1402645498
1533	0.1402644463
1534	0.1402598392
1535	0.1401892771
1536	0.140142258
1537	0.1401415149
1538	0.1401406505
1539	0.1401403446
1540	0.1401402573
1541	0.1401257659
1542	0.1401255391
1543	0.1401243363
1544	0.1401243029
1545	0.1401240105
1546	0.1401239203
1547	0.1401235045
1548	0.1401222655
1549	0.140122221
1550	0.140122153
1551	0.1401174011
1552	0.1401173162
1553	0.140117284
1554	0.1401169962
1555	0.1399775846
1556	0.1399774118
1557	0.1399716431
1558	0.1399696907
1559	0.1399020655
1560	0.1398991454
1561	0.1398987593
1562	0.1398985914
1563	0.1398985888
1564	0.1398983754
1565	0.1398983399
1566	0.1398983386
1567	0.1398983291
1568	0.1398983139
1569	0.1398983107
1570	0.1398982737
1571	0.1398582354
1572	0.1398581605
1573	0.139858085
1574	0.1398571894
1575	0.1398571635
1576	0.1398561236
1577	0.1398557012
1578	0.1398556895
1579	0.139855626
1580	0.1398548937
1581	0.1398541352
1582	0.1398513595
1583	0.1398508014
1584	0.1398484021
1585	0.1398415246
1586	0.1398363532
1587	0.1398360676
1588	0.1398360606
1589	0.1398338085
1590	0.1398146887
1591	0.139814611
1592	0.1398101285
1593	0.139809982
1594	0.1398099069
1595	0.1398098622
1596	0.1397972247
1597	0.1397968686
1598	0.1397950478
1599	0.1397940913
1600	0.1397924
1601	0.139788098
1602	0.1397880712
1603	0.1397880244
1604	0.1397880002
1605	0.1397876598
1606	0.1397876208
1607	0.1397875915
1608	0.1397875886
1609	0.1397874923
1610	0.1397857345
1611	0.1397733121
1612	0.1397727441
1613	0.1397458714
1614	0.1397388669
1615	0.1397177023
1616	0.1397121903
1617	0.139708067
1618	0.1396992027
1619	0.1396991268
1620	0.1396990887
1621	0.1396990339
1622	0.1396989717
1623	0.1396976155
1624	0.1396975959
1625	0.1396975346
1626	0.1396974501
1627	0.139696896
1628	0.1396810013
1629	0.139677683
1630	0.1396776567
1631	0.1396776422
1632	0.1396776267
1633	0.139677623
1634	0.1396756342
1635	0.1396709295
1636	0.1396703188
1637	0.1396682346
1638	0.1396535866
1639	0.1396534512
1640	0.1396533169
1641	0.1396115141
1642	0.1396070959
1643	0.1396063927
1644	0.139605841
1645	0.1396057173
1646	0.1396056801
1647	0.1395953239
1648	0.1395866427
1649	0.1395846093
1650	0.1395818157
1651	0.1395410061
1652	0.1395042629
1653	0.1395040737
1654	0.1395040674
1655	0.139446784
1656	0.139446653
1657	0.1394452931
1658	0.1394430559
1659	0.1394355249
1660	0.1394347754
1661	0.1394231159
1662	0.1394227984
1663	0.1394224529
1664	0.1394222719
1665	0.1394215314
1666	0.1394214799
1667	0.1394214719
1668	0.139421338
1669	0.1394213165
1670	0.1394149742
1671	0.1393863279
1672	0.1392964203
1673	0.1392020608
1674	0.1392019007
1675	0.1390894536
1676	0.1390889263
1677	0.1390885337
1678	0.1390884642
1679	0.1390884563
1680	0.1390640386
1681	0.1390613808
1682	0.1390591465
1683	0.139059034
1684	0.1390578904
1685	0.1389184128
1686	0.1388781942
1687	0.1388777936
1688	0.1388744506
1689	0.1388743695
1690	0.1388743448
1691	0.1388610638
1692	0.138861021
1693	0.1388596371
1694	0.1388591302
1695	0.1388590345
1696	0.1388589629
1697	0.138857367
1698	0.1388573249
1699	0.1388529851
1700	0.1388529145
1701	0.1388528836
1702	0.1388527165
1703	0.1388527086
1704	0.1387985168
1705	0.1387984669
1706	0.1387966622
1707	0.1387939339
1708	0.1387932453
1709	0.1387913538
1710	0.1387790733
1711	0.138779061
1712	0.1387768326
1713	0.1387768273
1714	0.1387768259
1715	0.138772558
1716	0.1387723414
1717	0.1387723229
1718	0.1387722985
1719	0.1387718014
1720	0.1387716376
1721	0.1387701802
1722	0.1387695073
1723	0.1387694616
1724	0.1387694207
1725	0.1387519574
1726	0.1387458718
1727	0.1387453176
1728	0.1387448873
1729	0.1387448685
1730	0.1387386238
1731	0.1387385933
1732	0.1387385819
1733	0.1387385642
1734	0.1387380642
1735	0.138722806
1736	0.1387227903
1737	0.1387227873
1738	0.1387219735
1739	0.1387208922
1740	0.1387199078
1741	0.1386960601
1742	0.138696032
1743	0.1386960218
1744	0.13868994
1745	0.138689847
1746	0.138689231
1747	0.1386891672
1748	0.1386891403
1749	0.1386768954
1750	0.1386377851
1751	0.1386342297
1752	0.1386341166
1753	0.1386310379
1754	0.1386281279
1755	0.1386277094
1756	0.1386275159
1757	0.1386275133
1758	0.1386274351
1759	0.138622139
1760	0.1386115057
1761	0.1386106564
1762	0.138610597
1763	0.1386103017
1764	0.138606611
1765	0.1386062449
1766	0.138604914
1767	0.1386047535
1768	0.1386047507
1769	0.1386043995
1770	0.1385956954
1771	0.1385865904
1772	0.1385863
1773	0.1384588412
1774	0.1384538283
1775	0.1384535566
1776	0.1384474476
1777	0.1384125694
1778	0.1384125437
1779	0.1384118643
1780	0.138405281
1781	0.1384049208
1782	0.1384045456
1783	0.1384007677
1784	0.1383998833
1785	0.1383990642
1786	0.1383745085
1787	0.1383744637
1788	0.1383728962
1789	0.1383728842
1790	0.1383710955
1791	0.1383710643
1792	0.138371035
1793	0.1383709892
1794	0.1383703483
1795	0.1383689597
1796	0.1383687054
1797	0.1383505099
1798	0.1383489214
1799	0.13832449
1800	0.1383162424
1801	0.138315681
1802	0.1383156617
1803	0.1383122928
1804	0.1383122613
1805	0.138312221
1806	0.138312147
1807	0.1383096201
1808	0.1382950218
1809	0.138267886
1810	0.138265305
1811	0.1382650057
1812	0.1382527439
1813	0.138251031
1814	0.1382404135
1815	0.1382403677
1816	0.138240366
1817	0.1382403652
1818	0.1382010133
1819	0.1381392569
1820	0.1381250039
1821	0.1381209803
1822	0.1381077669
1823	0.1381058203
1824	0.1381058023
1825	0.1380883025
1826	0.1380874346
1827	0.1380817202
1828	0.1380800913
1829	0.1380731286
1830	0.138073116
1831	0.138071855
1832	0.1380498412
1833	0.1380489789
1834	0.1379033966
1835	0.1378987252
1836	0.1378985636
1837	0.1378296597
1838	0.1377611973
1839	0.1377606723
1840	0.1377591632
1841	0.1377586262
1842	0.1377582077
1843	0.1377499538
1844	0.137749562
1845	0.1376933505
1846	0.1376869169
1847	0.1376856942
1848	0.1376851394
1849	0.1376851226
1850	0.1376841561
1851	0.1376841272
1852	0.1376841259
1853	0.1376838256
1854	0.1376838244
1855	0.1376491069
1856	0.1376306416
1857	0.1376295483
1858	0.1375462328
1859	0.137493138
1860	0.1374397437
1861	0.1374374101
1862	0.137436358
1863	0.1374363439
1864	0.1374363285
1865	0.1374103616
1866	0.1374101556
1867	0.1374019151
1868	0.1373981841
1869	0.1373955038
1870	0.1373952782
1871	0.1373936669
1872	0.137393632
1873	0.1373871539
1874	0.1373085957
1875	0.137308578
1876	0.1373083137
1877	0.1373082737
1878	0.1371600788
1879	0.1371594498
1880	0.1371592447
1881	0.1371591726
1882	0.1371455226
1883	0.1371390964
1884	0.1371351575
1885	0.1371337178
1886	0.1371331765
1887	0.1371329854
1888	0.1371325052
1889	0.137121408
1890	0.1371196973
1891	0.1371195155
1892	0.1371190915
1893	0.1371189758
1894	0.1371189739
1895	0.1371172707
1896	0.1371164612
1897	0.1371164581
1898	0.1371164314
1899	0.137116395
1900	0.1371026514
1901	0.1371025804
1902	0.1371019016
1903	0.1371018707
1904	0.1371012467
1905	0.1371012458
1906	0.1371012348
1907	0.1371000449
1908	0.1370868986
1909	0.1370652182
1910	0.1370330728
1911	0.1370296216
1912	0.1370230316
1913	0.1368704139
1914	0.1368699633
1915	0.1368699435
1916	0.136869737
1917	0.1368697082
1918	0.1368696396
1919	0.1368695877
1920	0.1368625771
1921	0.1367613302
1922	0.136549863
1923	0.1365495338
1924	0.1365494819
1925	0.1365445853
1926	0.1365365381
1927	0.1365360908
1928	0.1365360643
1929	0.1365321611
1930	0.1365060721
1931	0.136505569
1932	0.1365053566
1933	0.1365053385
1934	0.1365049814
1935	0.1365049703
1936	0.136503635
1937	0.1364943909
1938	0.1364385583
1939	0.1364378902
1940	0.1364027944
1941	0.1364010568
1942	0.1363959637
1943	0.1362866377
1944	0.1362863192
1945	0.1362862971
1946	0.1362862781
1947	0.136285836
1948	0.1362658591
1949	0.1362246337
1950	0.1362040989
1951	0.1361968702
1952	0.1361101018
1953	0.1361023172
1954	0.1360959151
1955	0.1360848746
1956	0.1360840681
1957	0.1360837254
1958	0.1360837034
1959	0.136081764
1960	0.1360817621
1961	0.1360652536
1962	0.1360652399
1963	0.1360651472
1964	0.1360602215
1965	0.1360581595
1966	0.1360581139
1967	0.1360571291
1968	0.1360484928
1969	0.13603695
1970	0.1359608768
1971	0.1359604988
1972	0.1359604323
1973	0.1359597591
1974	0.1359429695
1975	0.1359321465
1976	0.1359023045
1977	0.1359022557
1978	0.1358215397
1979	0.1357175949
1980	0.1357174174
1981	0.135717184
1982	0.135717159
1983	0.1357113718
1984	0.1357094094
1985	0.1357039466
1986	0.1357035218
1987	0.1356969145
1988	0.1356968998
1989	0.1356961531
1990	0.135696137
1991	0.135695868
1992	0.1356805356
1993	0.1356651308
1994	0.135665003
1995	0.1356628253
1996	0.1356627892
1997	0.1356615701
1998	0.1356481584
1999	0.1356459887
2000	0.1356353027
2001	0.1356342665
2002	0.1356341592
2003	0.1356341383
2004	0.1356327722
2005	0.1356327647
2006	0.1356324838
2007	0.1356281315
2008	0.1356212867
2009	0.135621281
2010	0.1356212528
2011	0.1356211146
2012	0.1355866194
2013	0.1355861588
2014	0.135586113
2015	0.1355845137
2016	0.1355845133
2017	0.1355845105
2018	0.1355816531
2019	0.1355816076
2020	0.1355510172
2021	0.1355509688
2022	0.1355492273
2023	0.1355443702
2024	0.1355386268
2025	0.1355370136
2026	0.1355369939
2027	0.1355369597
2028	0.1355369563
2029	0.1355263435
2030	0.1355241023
2031	0.1355240558
2032	0.1355239244
2033	0.1355053237
2034	0.1355051959
2035	0.1355041574
2036	0.1355035763
2037	0.1354944392
2038	0.1354865721
2039	0.1354773985
2040	0.1354760362
2041	0.1354649054
2042	0.1354045311
2043	0.135404253
2044	0.1354037477
2045	0.1354037432
2046	0.1354037415
2047	0.1354037065
2048	0.135401509
2049	0.1354013778
2050	0.1354013738
2051	0.1353999144
2052	0.1352430102
2053	0.1352407422
2054	0.1352407316
2055	0.1352394717
2056	0.1352389811
2057	0.135237008
2058	0.1352353633
2059	0.1352346383
2060	0.1352346096
2061	0.1352343817
2062	0.1351970484
2063	0.1351944165
2064	0.1351918388
2065	0.1351918009
2066	0.1351917948
2067	0.1351873216
2068	0.13518708
2069	0.1351100239
2070	0.1351091828
2071	0.1351083887
2072	0.1351025108
2073	0.1351022978
2074	0.1351022953
2075	0.1350794742
2076	0.1350783879
2077	0.1350780621
2078	0.135078058
2079	0.1350762338
2080	0.1350674212
2081	0.135067417
2082	0.1350583484
2083	0.1350577639
2084	0.1350577512
2085	0.135049764
2086	0.1350497348
2087	0.1350487158
2088	0.1350486957
2089	0.135043974
2090	0.135005167
2091	0.1350048219
2092	0.1350047691
2093	0.1350047392
2094	0.1349946711
2095	0.1349617227
2096	0.134961388
2097	0.1349134312
2098	0.1349132033
2099	0.1349128588
2100	0.134912816
2101	0.1348955677
2102	0.1348894021
2103	0.1348447929
2104	0.1348433618
2105	0.1348433135
2106	0.1348414054
2107	0.1347838414
2108	0.134783803
2109	0.1347835011
2110	0.1347834408
2111	0.1347828669
2112	0.1347759794
2113	0.1347735762
2114	0.1347661646
2115	0.1347187645
2116	0.1347160315
2117	0.1347118418
2118	0.1347092602
2119	0.1347092433
2120	0.1347067456
2121	0.1347056064
2122	0.1347051633
2123	0.1347049228
2124	0.1347049068
2125	0.1347048911
2126	0.1347048902
2127	0.1347048801
2128	0.1346926082
2129	0.1346829503
2130	0.1346829003
2131	0.1346828582
2132	0.1346828298
2133	0.1346779081
2134	0.1346280418
2135	0.1346251682
2136	0.1346235059
2137	0.1346227756
2138	0.1346226622
2139	0.1346211065
2140	0.1346206031
2141	0.1346206016
2142	0.1346203115
2143	0.1346079807
2144	0.1345544295
2145	0.1345400975
2146	0.1345397785
2147	0.1345322773
2148	0.1345300597
2149	0.1345300177
2150	0.1345292251
2151	0.1344187209
2152	0.134416599
2153	0.13441656
2154	0.1344163322
2155	0.1344162523
2156	0.1344162461
2157	0.1344161843
2158	0.1344161326
2159	0.1344161217
2160	0.1344161093
2161	0.134416043
2162	0.1344159858
2163	0.1344143238
2164	0.1344143006
2165	0.1344137055
2166	0.1344104476
2167	0.134372104
2168	0.1343704864
2169	0.1343700072
2170	0.1343691709
2171	0.1343239049
2172	0.1343238811
2173	0.1343237758
2174	0.1343237698
2175	0.1343237475
2176	0.1343237468
2177	0.1342517034
2178	0.1342512971
2179	0.1341797817
2180	0.1341468986
2181	0.1341456428
2182	0.134141063
2183	0.134141059
2184	0.1341408646
2185	0.1341408363
2186	0.1341408259
2187	0.1341346668
2188	0.1341316762
2189	0.1340983751
2190	0.1340977195
2191	0.1340967247
2192	0.1340966981
2193	0.1340964261
2194	0.1340961898
2195	0.1340811656
2196	0.1340811058
2197	0.1340811027
2198	0.1340615325
2199	0.1340613822
2200	0.1340613057
2201	0.1340609543
2202	0.1340567226
2203	0.1340566386
2204	0.1340553388
2205	0.1340543616
2206	0.1340515011
2207	0.1340513182
2208	0.1340510148
2209	0.134027821
2210	0.1340154953
2211	0.1340144021
2212	0.1340043655
2213	0.1340043482
2214	0.1340043193
2215	0.1340043112
2216	0.1340043069
2217	0.1340043057
2218	0.1340043013
2219	0.1340042974
2220	0.1340042365
2221	0.1339973391
2222	0.1339973327
2223	0.1339972033
2224	0.1339971867
2225	0.1339908511
2226	0.1339905871
2227	0.1339900268
2228	0.1339739424
2229	0.1339722923
2230	0.1339722167
2231	0.1339230484
2232	0.1339184385
2233	0.1339170426
2234	0.1339170055
2235	0.1339158304
2236	0.1339153692
2237	0.1338976742
2238	0.1338964381
2239	0.1338963944
2240	0.1338963857
2241	0.1338963726
2242	0.1338963705
2243	0.1338963418
2244	0.1338697148
2245	0.1338696736
2246	0.1338696525
2247	0.1338675607
2248	0.133867493
2249	0.1338674914
2250	0.133867441
2251	0.1338624351
2252	0.1338624308
2253	0.1338531242
2254	0.1338527238
2255	0.1338527003
2256	0.1338523867
2257	0.1338523179
2258	0.1338521652
2259	0.1338518189
2260	0.1338518005
2261	0.1338517885
2262	0.1338517612
2263	0.133851095
2264	0.1338510482
2265	0.1338510396
2266	0.1338354639
2267	0.1338354497
2268	0.1338354423
2269	0.1338354188
2270	0.1338352753
2271	0.1338352659
2272	0.1338352622
2273	0.1338352338
2274	0.133831059
2275	0.1338310505
2276	0.133831048
2277	0.133831034
2278	0.133779068
2279	0.1337576858
2280	0.1337571018
2281	0.1337217418
2282	0.1337216875
2283	0.1337168663
2284	0.1337017019
2285	0.1336904418
2286	0.1336891036
2287	0.1336522092
2288	0.1336514227
2289	0.1336384249
2290	0.1336344666
2291	0.133621271
2292	0.1335466445
2293	0.1332579225
2294	0.1332498613
2295	0.1332497725
2296	0.1332497393
2297	0.1332497351
2298	0.1332491767
2299	0.1332491607
2300	0.1332486174
2301	0.1332480087
2302	0.1332450505
2303	0.1332429724
2304	0.1332429603
2305	0.1332429368
2306	0.1331203726
2307	0.1331197089
2308	0.1331197031
2309	0.1331188351
2310	0.1331188176
2311	0.1331127749
2312	0.133112428
2313	0.1331086837
2314	0.1331086368
2315	0.1331086188
2316	0.1331085971
2317	0.1331072672
2318	0.1331061903
2319	0.1329134994
2320	0.1329133773
2321	0.1329133624
2322	0.1329133537
2323	0.1329133048
2324	0.132913288
2325	0.1329132873
2326	0.1329132864
2327	0.132911646
2328	0.132909963
2329	0.1328953938
2330	0.132895315
2331	0.13289492
2332	0.1328377828
2333	0.1328374725
2334	0.1328193533
2335	0.1328187745
2336	0.1328169956
2337	0.1328169862
2338	0.1328080883
2339	0.1328016257
2340	0.1328006883
2341	0.1328005977
2342	0.1328005879
2343	0.1327957063
2344	0.1327957034
2345	0.1327916994
2346	0.1327824843
2347	0.1327516078
2348	0.1327445113
2349	0.1327384661
2350	0.1327384642
2351	0.1327384054
2352	0.1327384034
2353	0.1327110056
2354	0.1327088939
2355	0.1327088246
2356	0.1327087643
2357	0.1327082443
2358	0.132706877
2359	0.1327068761
2360	0.1327060638
2361	0.132701896
2362	0.132701873
2363	0.1327013891
2364	0.132615949
2365	0.1326159467
2366	0.1326158945
2367	0.1326158918
2368	0.132615887
2369	0.13261588
2370	0.1326158796
2371	0.1326158736
2372	0.1326135249
2373	0.1326125368
2374	0.1326097246
2375	0.1326086799
2376	0.1326085997
2377	0.1326085737
2378	0.1326085043
2379	0.1326065342
2380	0.1325998175
2381	0.1325995091
2382	0.1325947994
2383	0.1325945961
2384	0.1325945806
2385	0.1325945698
2386	0.1325945546
2387	0.1325945443
2388	0.1325945244
2389	0.1325945236
2390	0.1325945041
2391	0.1325918262
2392	0.1325913234
2393	0.1325886246
2394	0.1325886167
2395	0.1325860559
2396	0.1325860399
2397	0.1325860355
2398	0.1325860164
2399	0.1325270353
2400	0.1325054812
2401	0.1325052069
2402	0.1325050265
2403	0.1324050981
2404	0.1324050701
2405	0.1323968603
2406	0.1323966991
2407	0.1323966892
2408	0.13239668
2409	0.1323966716
2410	0.1323966624
2411	0.1323962866
2412	0.1323962772
2413	0.1323962767
2414	0.1323909254
2415	0.1323779755
2416	0.1322470671
2417	0.1322467848
2418	0.1322435666
2419	0.132243513
2420	0.1321688439
2421	0.1321660538
2422	0.1321652281
2423	0.1321639309
2424	0.1321639303
2425	0.1321639301
2426	0.1321606242
2427	0.1321598327
2428	0.1321583019
2429	0.1321582892
2430	0.1321582791
2431	0.1321582735
2432	0.1321582644
2433	0.1321573836
2434	0.1321312597
2435	0.1321252875
2436	0.1321182532
2437	0.1321181846
2438	0.1321064612
2439	0.1321063204
2440	0.1321051223
2441	0.1321032668
2442	0.1321030675
2443	0.1321028184
2444	0.1321023419
2445	0.1321016086
2446	0.1321007938
2447	0.1320143843
2448	0.1320143713
2449	0.1320137875
2450	0.1320137868
2451	0.1320137764
2452	0.1320137484
2453	0.1320137219
2454	0.1320101487
2455	0.1319984939
2456	0.1319983518
2457	0.1319973141
2458	0.1319970948
2459	0.1319970743
2460	0.1319968741
2461	0.1319968601
2462	0.1319918409
2463	0.1319915101
2464	0.1319914925
2465	0.1319772659
2466	0.1319755733
2467	0.1319747883
2468	0.1319743942
2469	0.1319743521
2470	0.1319628261
2471	0.1319627607
2472	0.1319624282
2473	0.1319624226
2474	0.1319624026
2475	0.1319496799
2476	0.1319359945
2477	0.1319314422
2478	0.1319313112
2479	0.1319259846
2480	0.1319158746
2481	0.1319157253
2482	0.1319146773
2483	0.1315262223
2484	0.1315184584
2485	0.131517377
2486	0.1315171849
2487	0.1315170069
2488	0.1315158284
2489	0.1315158059
2490	0.1315066316
2491	0.1315065279
2492	0.1314772285
2493	0.1314693185
2494	0.1314280684
2495	0.1314280123
2496	0.1314278595
2497	0.1314278586
2498	0.1314273785
2499	0.1314273614
2500	0.1314145001
2501	0.1314144987
2502	0.1314144628
2503	0.1314126609
2504	0.1313683839
2505	0.1313675102
2506	0.1313674946
2507	0.1313674938
2508	0.1313657393
2509	0.1313648579
2510	0.1313596552
2511	0.1313589056
2512	0.131358896
2513	0.1312845019
2514	0.1312721859
2515	0.1312721695
2516	0.1312658629
2517	0.1312658488
2518	0.1312640451
2519	0.1312589716
2520	0.1312589154
2521	0.1312568748
2522	0.1312568744
2523	0.131256873
2524	0.1312540203
2525	0.1312515591
2526	0.1312397189
2527	0.1312362008
2528	0.1312346026
2529	0.1312267258
2530	0.1312241838
2531	0.1312241641
2532	0.1312234096
2533	0.1312188084
2534	0.1312187643
2535	0.1312182663
2536	0.1311712021
2537	0.1311708543
2538	0.1311141482
2539	0.131083015
2540	0.1310751251
2541	0.1310730476
2542	0.1308305607
2543	0.1308301332
2544	0.1308300214
2545	0.1308296652
2546	0.130829597
2547	0.1308295803
2548	0.1308295703
2549	0.1308295479
2550	0.1308295338
2551	0.1308295334
2552	0.1308212776
2553	0.1308201265
2554	0.1308125247
2555	0.130803014
2556	0.1308029763
2557	0.1307995712
2558	0.1307990825
2559	0.1307973213
2560	0.1307949081
2561	0.1307944162
2562	0.1307944015
2563	0.130609648
2564	0.1306095474
2565	0.1306094158
2566	0.1306089896
2567	0.1305515344
2568	0.1305505078
2569	0.1305504845
2570	0.1305501184
2571	0.1305500985
2572	0.1304626774
2573	0.1303938271
2574	0.1303937431
2575	0.1303861291
2576	0.1303837347
2577	0.1303837222
2578	0.1303837043
2579	0.1303487268
2580	0.1303393351
2581	0.1303377591
2582	0.1303375451
2583	0.1303372907
2584	0.1303363465
2585	0.1303245713
2586	0.1303245672
2587	0.1303245635
2588	0.1303245606
2589	0.1303245571
2590	0.1303245543
2591	0.130312002
2592	0.1303110223
2593	0.1302038233
2594	0.1302035828
2595	0.130203505
2596	0.1302010043
2597	0.1302009993
2598	0.1302009955
2599	0.1302006536
2600	0.130200653
2601	0.1301961837
2602	0.1301838367
2603	0.1301832346
2604	0.1301543965
2605	0.1301541997
2606	0.1301538274
2607	0.1301524908
2608	0.1301514646
2609	0.1301445713
2610	0.1301442487
2611	0.1301442457
2612	0.1301410557
2613	0.1301386882
2614	0.130101309
2615	0.1301012889
2616	0.1301009957
2617	0.1301009214
2618	0.1301009053
2619	0.1301009033
2620	0.1300997115
2621	0.1300997089
2622	0.1300968944
2623	0.1300936603
2624	0.1300936237
2625	0.130092219
2626	0.1300922006
2627	0.1300883291
2628	0.1300883236
2629	0.1300858399
2630	0.130085819
2631	0.1300854252
2632	0.1300854005
2633	0.1300853943
2634	0.1300743556
2635	0.1300732723
2636	0.1300732621
2637	0.1300732606
2638	0.1300732563
2639	0.1300732547
2640	0.1300732477
2641	0.1300724465
2642	0.1300724323
2643	0.1300653335
2644	0.1300603804
2645	0.130060344
2646	0.1300586879
2647	0.1300569507
2648	0.1300567176
2649	0.1300567169
2650	0.1300275953
2651	0.1299674066
2652	0.1299508945
2653	0.1299166292
2654	0.1299138506
2655	0.1299125623
2656	0.1299125394
2657	0.1299125371
2658	0.1299125341
2659	0.1299125252
2660	0.129912244
2661	0.1299122418
2662	0.1299122398
2663	0.1297558033
2664	0.1297548857
2665	0.1297545918
2666	0.1297542376
2667	0.1297542366
2668	0.1297541944
2669	0.1297530742
2670	0.1297347553
2671	0.1297328646
2672	0.1297328141
2673	0.1297326839
2674	0.1297296321
2675	0.1296951556
2676	0.1296951161
2677	0.1296951135
2678	0.1296951127
2679	0.1296950995
2680	0.1296950986
2681	0.1296950978
2682	0.129695095
2683	0.1296886623
2684	0.1296869485
2685	0.1296869435
2686	0.1296868962
2687	0.1296868866
2688	0.1296868786
2689	0.1296868713
2690	0.1296868245
2691	0.1296867976
2692	0.1296863121
2693	0.1296833435
2694	0.1296534353
2695	0.129652264
2696	0.1296425814
2697	0.1295964841
2698	0.1295962978
2699	0.1295924677
2700	0.1295912452
2701	0.129496684
2702	0.1294964202
2703	0.129496376
2704	0.1294960375
2705	0.129496031
2706	0.1294958342
2707	0.1294488216
2708	0.1294486059
2709	0.129415167
2710	0.1294139675
2711	0.1294139076
2712	0.1294054153
2713	0.1294048358
2714	0.1294048126
2715	0.12936572
2716	0.1293651981
2717	0.1293538484
2718	0.1293537506
2719	0.1293536221
2720	0.1292462636
2721	0.1292358778
2722	0.1292325959
2723	0.1292312461
2724	0.1292252204
2725	0.1292249959
2726	0.1292068797
2727	0.1291491513
2728	0.1291482685
2729	0.1291470404
2730	0.1291470187
2731	0.1291470174
2732	0.1291470156
2733	0.1291463247
2734	0.1291463194
2735	0.1291458063
2736	0.1291452202
2737	0.1291451635
2738	0.1291232705
2739	0.1291222548
2740	0.1291170035
2741	0.1291025066
2742	0.1291010626
2743	0.1290967507
2744	0.1290962646
2745	0.1290960353
2746	0.1290201165
2747	0.1290201033
2748	0.1290200728
2749	0.1290200493
2750	0.1290194067
2751	0.1290191471
2752	0.1290191302
2753	0.1290190152
2754	0.1290190076
2755	0.1290190061
2756	0.129018555
2757	0.1290185536
2758	0.1290185479
2759	0.1290185441
2760	0.1290185406
2761	0.1290184576
2762	0.1289948067
2763	0.1289931101
2764	0.1289899263
2765	0.12898975
2766	0.1289190278
2767	0.1289185141
2768	0.1289184906
2769	0.1289184864
2770	0.1289049834
2771	0.1289045221
2772	0.1289043613
2773	0.1289039058
2774	0.1289038897
2775	0.1289037674
2776	0.1289037662
2777	0.1288625478
2778	0.1288622615
2779	0.1288452825
2780	0.1288451766
2781	0.1288447692
2782	0.1288352584
2783	0.1288352441
2784	0.1288185821
2785	0.1288176929
2786	0.1287345119
2787	0.1287345052
2788	0.1287228786
2789	0.1287227875
2790	0.128713924
2791	0.1287116937
2792	0.128711217
2793	0.1286949717
2794	0.1286789116
2795	0.1286744147
2796	0.1286658088
2797	0.1286637688
2798	0.1286599406
2799	0.1286448081
2800	0.1286390972
2801	0.1285361924
2802	0.1285339527
2803	0.1285201733
2804	0.1285201231
2805	0.1285200052
2806	0.1285199934
2807	0.1284189793
2808	0.128418816
2809	0.1284187814
2810	0.1284187551
2811	0.1284187167
2812	0.1284187124
2813	0.1284186897
2814	0.1284186886
2815	0.1284163805
2816	0.1283568096
2817	0.1283565916
2818	0.1283555158
2819	0.1283545156
2820	0.1283545141
2821	0.1283540714
2822	0.128353999
2823	0.12835204
2824	0.1283520246
2825	0.1283520123
2826	0.1283519912
2827	0.1282838217
2828	0.12826831
2829	0.1282652212
2830	0.1281877126
2831	0.1281871604
2832	0.128187159
2833	0.1281866791
2834	0.128186666
2835	0.1281866567
2836	0.1281866434
2837	0.1281866316
2838	0.1281821485
2839	0.1281818811
2840	0.1281818771
2841	0.1281701975
2842	0.1281701416
2843	0.1281701305
2844	0.128161598
2845	0.1281198658
2846	0.1281170069
2847	0.1281113653
2848	0.1281107238
2849	0.1280063852
2850	0.1280060523
2851	0.1280036033
2852	0.127993177
2853	0.1279141266
2854	0.127912358
2855	0.1279118168
2856	0.1279116555
2857	0.1279115103
2858	0.127903685
2859	0.1279023858
2860	0.127902368
2861	0.1279023669
2862	0.1279017486
2863	0.1279013124
2864	0.1278980007
2865	0.1278299256
2866	0.1278297997
2867	0.127829743
2868	0.1278262485
2869	0.1278205328
2870	0.127799125
2871	0.1277991245
2872	0.1277991208
2873	0.1277986174
2874	0.1277986153
2875	0.1277985932
2876	0.1277985443
2877	0.1277985204
2878	0.1277985004
2879	0.1277957379
2880	0.1277957129
2881	0.127795675
2882	0.1277956684
2883	0.1277956424
2884	0.1277953945
2885	0.1277810462
2886	0.1277293869
2887	0.1277293058
2888	0.1277291572
2889	0.1277282323
2890	0.127728229
2891	0.1277282235
2892	0.1277280493
2893	0.1277278534
2894	0.1277276851
2895	0.1277266489
2896	0.1277266414
2897	0.1277260026
2898	0.1277260015
2899	0.1277254729
2900	0.1276544338
2901	0.1276543214
2902	0.1276542915
2903	0.1276438356
2904	0.1276400303
2905	0.127635684
2906	0.1276353275
2907	0.1276353078
2908	0.1275891431
2909	0.127565983
2910	0.1275653011
2911	0.1275644195
2912	0.1275644112
2913	0.1275641682
2914	0.127562997
2915	0.1275559225
2916	0.1275558383
2917	0.127555817
2918	0.1275482923
2919	0.1275451595
2920	0.1275426533
2921	0.1275426521
2922	0.1275322503
2923	0.127531563
2924	0.127531548
2925	0.1275315434
2926	0.1275304047
